YP_154464.1	NC_000916	-44	2.0
YP_154464.1	NC_002570	-60	1.0
YP_154464.1	NC_009901	-63	1.0
YP_154464.1	NC_016147	-121	2.0
YP_154464.1	NC_017248	-63	3.0
YP_154464.1	NC_020238	-65	5.0
YP_154464.1	NC_021033	-67	1.0
YP_154464.1	NC_022132	-19	2.0
YP_154466.1	NC_000913	0	0.0
YP_154466.1	NC_009901	-52	0.0
YP_154466.1	NC_016147	-20	0.0
YP_154466.1	NC_017248	-167	2.0
YP_154467.1	NC_000913	-18	2.0
YP_154467.1	NC_002570	-6	8.0
YP_154467.1	NC_017248	-15	2.0
YP_154467.1	NC_020238	-8	2.0
YP_154468.1	NC_000913	-28	1.0
YP_154468.1	NC_002570	-68	4.0
YP_154468.1	NC_009901	-36	3.0
YP_154468.1	NC_016147	-69	1.0
YP_154468.1	NC_020238	-66	5.0
YP_154470.1	NC_016147	-11	1.0
YP_154470.1	NC_017248	-9	2.0
YP_154471.1	NC_022132	-146	4.0
YP_154472.1	NC_016147	-44	9.0
YP_154472.1	NC_020238	-39	4.0
YP_154473.1	NC_009901	-16	2.0
YP_154473.1	NC_016147	-31	9.0
YP_154473.1	NC_020238	-24	1.0
YP_154473.1	NC_021033	-6	4.0
YP_154475.1	NC_000913	-21	5.0
YP_154475.1	NC_002570	-25	2.0
YP_154475.1	NC_009901	-28	4.0
YP_154475.1	NC_016147	-95	8.0
YP_154475.1	NC_017248	-24	9.0
YP_154475.1	NC_020238	-22	1.0
YP_154475.1	NC_021033	-21	1.0
YP_154475.1	NC_022132	-18	2.0
YP_154476.1	NC_009901	-82	5.0
YP_154476.1	NC_016147	-68	4.0
YP_154480.1	NC_000913	-9	1.0
YP_154480.1	NC_016147	-12	2.0
YP_154480.1	NC_020238	-17	2.0
YP_154480.1	NC_022132	-15	2.0
YP_154481.1	NC_000913	-14	1.0
YP_154481.1	NC_009901	-17	4.0
YP_154481.1	NC_016147	-11	9.0
YP_154481.1	NC_021033	-7	2.0
YP_154482.1	NC_016147	-17	3.0
YP_154483.1	NC_000913	-10	2.0
YP_154483.1	NC_000916	-15	2.0
YP_154483.1	NC_002570	-14	1.0
YP_154483.1	NC_009901	-24	5.0
YP_154483.1	NC_016147	-89	5.0
YP_154483.1	NC_017248	-9	6.0
YP_154483.1	NC_020238	-15	3.0
YP_154484.1	NC_016147	-77	2.0
YP_154485.1	NC_000913	-15	1.0
YP_154485.1	NC_002570	-13	9.0
YP_154485.1	NC_009901	-19	2.0
YP_154485.1	NC_016147	-45	5.0
YP_154485.1	NC_017248	-22	1.0
YP_154485.1	NC_020238	-18	4.0
YP_154485.1	NC_021033	-12	3.0
YP_154485.1	NC_022132	-11	4.0
YP_154486.1	NC_016147	-37	3.0
YP_154487.1	NC_000913	-37	6.0
YP_154487.1	NC_002570	-21	2.0
YP_154487.1	NC_009901	-26	6.0
YP_154487.1	NC_015963	-15	9.0
YP_154487.1	NC_016147	-38	2.0
YP_154487.1	NC_017248	-28	3.0
YP_154487.1	NC_020238	-22	1.0
YP_154487.1	NC_021033	-19	1.0
YP_154487.1	NC_022132	-14	2.0
YP_154488.1	NC_000913	-30	2.0
YP_154488.1	NC_002570	-14	1.0
YP_154488.1	NC_009901	-11	4.0
YP_154488.1	NC_015963	-10	2.0
YP_154488.1	NC_016147	-37	8.0
YP_154488.1	NC_017248	-14	8.0
YP_154488.1	NC_020238	-15	1.0
YP_154490.1	NC_000913	-7	8.0
YP_154490.1	NC_009901	-6	8.0
YP_154492.1	NC_000913	-7	1.0
YP_154492.1	NC_009901	-6	1.0
YP_154493.1	NC_009901	-22	1.0
YP_154493.1	NC_016147	-60	6.0
YP_154495.1	NC_000913	-7	5.0
YP_154495.1	NC_002570	-10	2.0
YP_154495.1	NC_016147	-8	1.0
YP_154495.1	NC_020238	-99	3.0
YP_154495.1	NC_022132	-88	3.0
YP_154496.1	NC_000913	-31	1.0
YP_154496.1	NC_016147	-26	1.0
YP_154496.1	NC_017248	-40	7.0
YP_154496.1	NC_020238	-8	6.0
YP_154497.1	NC_000913	-35	5.0
YP_154497.1	NC_009901	-20	8.0
YP_154498.1	NC_009901	-59	1.0
YP_154500.1	NC_000913	0	0.0
YP_154500.1	NC_002570	0	0.0
YP_154500.1	NC_016147	0	0.0
YP_154501.1	NC_009901	-37	2.0
YP_154501.1	NC_016147	-20	2.0
YP_154502.1	NC_000913	-27	1.0
YP_154502.1	NC_002570	-23	3.0
YP_154502.1	NC_009901	-28	6.0
YP_154502.1	NC_016147	-34	2.0
YP_154502.1	NC_017248	-18	1.0
YP_154502.1	NC_020238	-25	2.0
YP_154502.1	NC_021033	-29	2.0
YP_154502.1	NC_022132	-30	1.0
YP_154503.1	NC_022132	-34	3.0
YP_154504.1	NC_000913	-12	4.0
YP_154504.1	NC_009901	-92	2.0
YP_154504.1	NC_015963	-6	1.0
YP_154504.1	NC_016147	-9	3.0
YP_154504.1	NC_017248	-7	2.0
YP_154504.1	NC_022132	-9	6.0
YP_154505.1	NC_002570	-9	8.0
YP_154505.1	NC_009901	-21	1.0
YP_154506.1	NC_000913	-27	1.0
YP_154506.1	NC_002570	-35	1.0
YP_154506.1	NC_009901	-56	3.0
YP_154506.1	NC_017248	-15	1.0
YP_154506.1	NC_020238	-36	1.0
YP_154506.1	NC_022132	-31	9.0
YP_154507.1	NC_000913	-40	8.0
YP_154507.1	NC_000916	-20	6.0
YP_154507.1	NC_002570	-41	2.0
YP_154507.1	NC_003080	-7	1.0
YP_154507.1	NC_009901	-42	8.0
YP_154507.1	NC_016147	-21	8.0
YP_154507.1	NC_017248	-29	3.0
YP_154507.1	NC_020238	-38	9.0
YP_154507.1	NC_021033	-23	9.0
YP_154507.1	NC_022132	-30	7.0
YP_154508.1	NC_009901	-8	5.0
YP_154509.1	NC_009901	-24	1.0
YP_154509.1	NC_016147	-36	3.0
YP_154512.1	NC_000913	-12	5.0
YP_154512.1	NC_000916	-19	5.0
YP_154512.1	NC_002570	-35	3.0
YP_154512.1	NC_009901	-13	9.0
YP_154512.1	NC_016147	-25	2.0
YP_154512.1	NC_017248	-6	3.0
YP_154512.1	NC_020238	-31	4.0
YP_154512.1	NC_022132	-7	3.0
YP_154514.1	NC_000913	-34	3.0
YP_154514.1	NC_016147	-34	3.0
YP_154514.1	NC_020238	-28	4.0
YP_154515.1	NC_000913	-96	3.0
YP_154515.1	NC_000916	-57	2.0
YP_154515.1	NC_002570	-65	2.0
YP_154515.1	NC_009901	-103	1.0
YP_154515.1	NC_016147	-61	6.0
YP_154515.1	NC_017248	-87	7.0
YP_154515.1	NC_020238	-98	8.0
YP_154515.1	NC_021033	-15	4.0
YP_154515.1	NC_022132	-54	4.0
YP_154517.1	NC_009901	-25	9.0
YP_154517.1	NC_016147	-8	2.0
YP_154518.1	NC_009901	-61	3.0
YP_154518.1	NC_016147	-8	2.0
YP_154518.1	NC_017248	-6	6.0
YP_154518.1	NC_020238	-6	7.0
YP_154518.1	NC_021033	-6	3.0
YP_154518.1	NC_022132	-7	2.0
YP_154519.1	NC_009901	-15	2.0
YP_154520.1	NC_009901	-27	1.0
YP_154521.1	NC_009901	-22	1.0
YP_154522.1	NC_000913	-7	9.0
YP_154522.1	NC_002570	-8	2.0
YP_154522.1	NC_009901	-90	7.0
YP_154522.1	NC_016147	-19	7.0
YP_154522.1	NC_020238	-9	1.0
YP_154523.1	NC_009901	-23	6.0
YP_154524.1	NC_000913	-8	3.0
YP_154524.1	NC_000916	-18	1.0
YP_154524.1	NC_002570	-9	1.0
YP_154524.1	NC_009901	-84	5.0
YP_154524.1	NC_016147	-18	2.0
YP_154524.1	NC_020238	-14	1.0
YP_154525.1	NC_009901	-88	2.0
YP_154525.1	NC_016147	-36	2.0
YP_154526.1	NC_002570	-80	1.0
YP_154526.1	NC_009901	-73	0.0
YP_154526.1	NC_020238	-74	1.0
YP_154527.1	NC_002570	-10	1.0
YP_154527.1	NC_009901	-36	4.0
YP_154527.1	NC_020238	-9	2.0
YP_154529.1	NC_009901	-9	2.0
YP_154530.1	NC_000913	-7	2.0
YP_154530.1	NC_000916	-13	1.0
YP_154530.1	NC_009901	-154	4.0
YP_154530.1	NC_016147	-40	4.0
YP_154532.1	NC_000913	-24	2.0
YP_154532.1	NC_002570	-27	8.0
YP_154532.1	NC_009901	-89	2.0
YP_154532.1	NC_016147	-52	2.0
YP_154532.1	NC_017248	-19	3.0
YP_154532.1	NC_020238	-24	6.0
YP_154532.1	NC_021033	-24	3.0
YP_154532.1	NC_022132	-20	1.0
YP_154533.1	NC_009901	-24	1.0
YP_154534.2	NC_000913	-46	2.0
YP_154534.2	NC_002570	-65	7.0
YP_154534.2	NC_009901	-111	2.0
YP_154534.2	NC_016147	-45	4.0
YP_154534.2	NC_017248	-51	2.0
YP_154534.2	NC_020238	-55	5.0
YP_154534.2	NC_021033	-51	3.0
YP_154534.2	NC_022132	-48	3.0
YP_154535.1	NC_000913	-71	5.0
YP_154535.1	NC_002570	-67	2.0
YP_154535.1	NC_009901	-74	0.0
YP_154535.1	NC_016147	-57	2.0
YP_154535.1	NC_017248	-67	5.0
YP_154535.1	NC_020238	-72	1.0
YP_154535.1	NC_021033	-65	2.0
YP_154535.1	NC_022132	-65	4.0
YP_154537.1	NC_000913	-59	6.0
YP_154537.1	NC_009901	-79	0.0
YP_154537.1	NC_016147	-63	3.0
YP_154537.1	NC_017248	-64	5.0
YP_154538.1	NC_000913	-16	1.0
YP_154538.1	NC_000916	-12	1.0
YP_154538.1	NC_009901	-14	8.0
YP_154538.1	NC_016147	-13	2.0
YP_154538.1	NC_020238	-21	2.0
YP_154538.1	NC_021033	-19	3.0
YP_154540.1	NC_000913	-23	1.0
YP_154540.1	NC_009901	-26	2.0
YP_154540.1	NC_016147	-24	3.0
YP_154540.1	NC_017248	-26	8.0
YP_154541.1	NC_002570	-15	2.0
YP_154541.1	NC_016147	-50	4.0
YP_154541.1	NC_017248	-23	1.0
YP_154541.1	NC_020238	-17	9.0
YP_154542.1	NC_000913	-25	6.0
YP_154542.1	NC_002570	-7	5.0
YP_154542.1	NC_009901	-19	2.0
YP_154542.1	NC_016147	-18	9.0
YP_154542.1	NC_017248	-14	8.0
YP_154542.1	NC_020238	-10	1.0
YP_154542.1	NC_021033	-19	2.0
YP_154543.1	NC_000913	-120	4.0
YP_154543.1	NC_000916	-72	9.0
YP_154543.1	NC_002570	-87	6.0
YP_154543.1	NC_009901	-127	7.0
YP_154543.1	NC_016147	-116	2.0
YP_154543.1	NC_017248	-123	2.0
YP_154543.1	NC_020238	-126	2.0
YP_154543.1	NC_021033	-30	1.0
YP_154543.1	NC_022132	-20	1.0
YP_154544.1	NC_000913	-43	8.0
YP_154544.1	NC_002570	-18	6.0
YP_154544.1	NC_016147	-42	2.0
YP_154544.1	NC_017248	-46	2.0
YP_154544.1	NC_020238	-17	2.0
YP_154545.1	NC_000913	-110	6.0
YP_154545.1	NC_000916	-42	5.0
YP_154545.1	NC_002570	-94	1.0
YP_154545.1	NC_003080	-10	9.0
YP_154545.1	NC_009901	-18	5.0
YP_154545.1	NC_016147	-112	2.0
YP_154545.1	NC_017248	-94	1.0
YP_154545.1	NC_020238	-96	2.0
YP_154545.1	NC_021033	-15	3.0
YP_154545.1	NC_022132	-15	1.0
YP_154546.1	NC_000913	-8	0.0
YP_154546.1	NC_000916	-20	6.0
YP_154546.1	NC_002570	-123	7.0
YP_154546.1	NC_016147	-17	0.0
YP_154546.1	NC_017248	-11	0.0
YP_154546.1	NC_020238	-124	5.0
YP_154547.1	NC_000913	-9	2.0
YP_154547.1	NC_002570	-8	2.0
YP_154547.1	NC_009901	-29	3.0
YP_154547.1	NC_016147	-12	3.0
YP_154547.1	NC_017248	-14	1.0
YP_154547.1	NC_020238	-12	1.0
YP_154548.1	NC_000913	-63	2.0
YP_154548.1	NC_009901	-66	2.0
YP_154549.1	NC_009901	-19	5.0
YP_154551.1	NC_009901	-6	3.0
YP_154552.1	NC_009901	-9	2.0
YP_154553.1	NC_000916	-6	3.0
YP_154553.1	NC_002570	-33	2.0
YP_154553.1	NC_009901	-10	3.0
YP_154553.1	NC_016147	-67	9.0
YP_154553.1	NC_020238	-38	4.0
YP_154553.1	NC_022132	-9	3.0
YP_154554.1	NC_002570	-23	3.0
YP_154554.1	NC_016147	-107	2.0
YP_154554.1	NC_020238	-28	6.0
YP_154555.1	NC_009901	-8	2.0
YP_154555.1	NC_016147	-20	2.0
YP_154556.1	NC_000913	-63	9.0
YP_154556.1	NC_002570	-67	2.0
YP_154556.1	NC_009901	-102	3.0
YP_154556.1	NC_016147	-29	3.0
YP_154556.1	NC_017248	-38	6.0
YP_154556.1	NC_020238	-65	4.0
YP_154556.1	NC_021033	-43	8.0
YP_154556.1	NC_022132	-21	4.0
YP_154557.1	NC_000913	-36	2.0
YP_154557.1	NC_009901	-38	4.0
YP_154557.1	NC_016147	-22	4.0
YP_154557.1	NC_017248	-21	9.0
YP_154558.1	NC_000913	-10	1.0
YP_154558.1	NC_002570	-8	1.0
YP_154558.1	NC_009901	-37	1.0
YP_154558.1	NC_016147	-6	1.0
YP_154558.1	NC_017248	-28	2.0
YP_154558.1	NC_020238	-6	6.0
YP_154559.1	NC_009901	-32	2.0
YP_154559.1	NC_020238	-8	1.0
YP_154560.1	NC_009901	-133	1.0
YP_154560.1	NC_016147	-137	2.0
YP_154561.1	NC_000913	-16	4.0
YP_154561.1	NC_002570	-9	1.0
YP_154561.1	NC_009901	-22	4.0
YP_154561.1	NC_016147	-18	2.0
YP_154561.1	NC_017248	-19	1.0
YP_154561.1	NC_020238	-7	8.0
YP_154562.1	NC_009901	-28	9.0
YP_154565.1	NC_009901	-8	6.0
YP_154565.1	NC_022132	-9	2.0
YP_154566.1	NC_000913	-81	5.0
YP_154566.1	NC_002570	-10	5.0
YP_154566.1	NC_009901	-90	4.0
YP_154566.1	NC_020238	-71	2.0
YP_154567.1	NC_002570	-10	1.0
YP_154567.1	NC_009901	-23	2.0
YP_154567.1	NC_016147	-18	1.0
YP_154567.1	NC_020238	-8	2.0
YP_154567.1	NC_022132	-12	2.0
YP_154568.1	NC_021033	-9	6.0
YP_154569.1	NC_002570	-36	2.0
YP_154569.1	NC_009901	-30	3.0
YP_154569.1	NC_016147	-28	7.0
