YP_007821011.1	NC_000913|NP_414608.1	-20	1.0
YP_007821011.1	NC_020238|YP_007421019.1	-20	6.0
YP_007821011.1	NC_009901|YP_001501695.1	-20	7.0
YP_007821011.1	NC_016147|YP_004931494.1	-19	4.0
YP_007821011.1	NC_006512|YP_155904.1	-19	6.0
YP_007821011.1	NC_002570|NP_241139.1	-19	7.0
YP_007821012.1	NC_009901|YP_001503349.1	-179	1.0
YP_007821012.1	NC_016147|YP_004929717.1	-145	1.0
YP_007821012.1	NC_017248|YP_005603496.1	-119	3.0
YP_007821012.1	NC_020238|YP_007419347.1	-88	4.0
YP_007821012.1	NC_002570|NP_241416.1	-74	6.0
YP_007821012.1	NC_022132|YP_008472712.1	-71	2.0
YP_007821012.1	NC_000916|NP_275620.1	-14	2.0
YP_007821012.1	NC_003080|NP_203144.1	-13	6.0
YP_007821013.1	NC_000913|NP_416833.4	-78	5.0
YP_007821013.1	NC_006512|YP_155282.1	-66	1.0
YP_007821013.1	NC_009901|YP_001502444.1	-64	3.0
YP_007821013.1	NC_016147|YP_004930093.1	-60	2.0
YP_007821013.1	NC_020238|YP_007424833.1	-29	2.0
YP_007821013.1	NC_002570|NP_244641.1	-22	2.0
YP_007821013.1	NC_017248|YP_005604584.1	-14	7.0
YP_007821013.1	NC_022132|YP_008474018.1	-13	1.0
YP_007821014.1	NC_009901|YP_001501846.1	-138	3.0
YP_007821014.1	NC_000913|NP_416967.1	-138	7.0
YP_007821014.1	NC_006512|YP_155844.1	-136	1.0
YP_007821014.1	NC_016147|YP_004930912.1	-133	9.0
YP_007821014.1	NC_022132|YP_008473734.1	-73	3.0
YP_007821014.1	NC_002570|NP_241218.1	-15	5.0
YP_007821014.1	NC_020238|YP_007421636.1	-15	7.0
YP_007821015.1	NC_006512|YP_155237.1	-117	3.0
YP_007821015.1	NC_009901|YP_001502741.1	-116	5.0
YP_007821015.1	NC_000913|NP_414708.1	-115	4.0
YP_007821015.1	NC_016147|YP_004930915.1	-102	3.0
YP_007821015.1	NC_020238|YP_007423364.1	-18	8.0
YP_007821015.1	NC_022132|YP_008473220.1	-8	6.0
YP_007821016.1	NC_006512|YP_155181.1	-71	4.0
YP_007821016.1	NC_020238|YP_007423235.1	-46	6.0
YP_007821016.1	NC_002570|NP_244764.1	-44	1.0
YP_007821016.1	NC_009901|YP_001502003.1	-41	2.0
YP_007821016.1	NC_000913|NP_417319.1	-39	2.0
YP_007821016.1	NC_017248|YP_005604744.1	-33	1.0
YP_007821016.1	NC_016147|YP_004931475.1	-30	5.0
YP_007821016.1	NC_022132|YP_008474258.1	-26	8.0
YP_007821020.1	NC_006512|YP_156548.1	-73	3.0
YP_007821020.1	NC_022132|YP_008473439.1	-9	1.0
YP_007821020.1	NC_000916|NP_276339.1	-7	2.0
YP_007821021.1	NC_009901|YP_001501072.1	-58	3.0
YP_007821021.1	NC_006512|YP_156112.1	-55	3.0
YP_007821021.1	NC_017248|YP_005603979.1	-28	1.0
YP_007821022.1	NC_017248|YP_005603967.1	-47	7.0
YP_007821022.1	NC_002570|NP_243813.1	-42	4.0
YP_007821023.1	NC_002570|NP_243811.1	-64	6.0
YP_007821023.1	NC_017248|YP_005603965.1	-61	8.0
YP_007821024.1	NC_000913|NP_418467.1	-58	3.0
YP_007821024.1	NC_009901|YP_001503842.1	-58	6.0
YP_007821024.1	NC_006512|YP_154654.1	-52	1.0
YP_007821024.1	NC_016147|YP_004930049.1	-52	1.0
YP_007821024.1	NC_020238|YP_007423081.1	-31	1.0
YP_007821024.1	NC_002570|NP_243222.1	-28	4.0
YP_007821024.1	NC_017248|YP_005603920.1	-22	2.0
YP_007821025.1	NC_009901|YP_001502083.1	-123	1.0
YP_007821025.1	NC_000913|NP_418478.1	-119	1.0
YP_007821025.1	NC_016147|YP_004929018.1	-119	1.0
YP_007821028.1	NC_000913|NP_414927.1	-28	5.0
YP_007821028.1	NC_009901|YP_001502823.1	-24	3.0
YP_007821028.1	NC_006512|YP_156502.1	-22	4.0
YP_007821028.1	NC_016147|YP_004928983.1	-18	7.0
YP_007821029.1	NC_006512|YP_155132.1	-172	3.0
YP_007821029.1	NC_016147|YP_004930050.1	-168	1.0
YP_007821029.1	NC_000913|NP_417179.1	-161	1.0
YP_007821029.1	NC_002570|NP_243249.1	-159	3.0
YP_007821029.1	NC_009901|YP_001501057.1	-157	3.0
YP_007821029.1	NC_022132|YP_008473018.1	-150	3.0
YP_007821029.1	NC_020238|YP_007423164.1	-140	3.0
YP_007821029.1	NC_000916|NP_276499.1	-9	2.0
YP_007821030.1	NC_006512|YP_156121.1	-13	8.0
YP_007821030.1	NC_016147|YP_004930051.1	-11	2.0
YP_007821030.1	NC_000913|NP_417178.1	-6	3.0
YP_007821032.1	NC_017248|YP_005604691.1	-161	4.0
YP_007821032.1	NC_002570|NP_244052.1	-158	1.0
YP_007821032.1	NC_020238|YP_007424023.1	-155	5.0
YP_007821032.1	NC_009901|YP_001500094.1	-144	2.0
YP_007821032.1	NC_000913|NP_418395.1	-134	4.0
YP_007821032.1	NC_022132|YP_008473811.1	-132	8.0
YP_007821032.1	NC_006512|YP_155006.1	-122	2.0
YP_007821032.1	NC_000916|NP_275412.1	-92	7.0
YP_007821032.1	NC_016147|YP_004930311.1	-42	1.0
YP_007821033.1	NC_006512|YP_155575.1	-109	2.0
YP_007821033.1	NC_016147|YP_004929704.1	-105	4.0
YP_007821033.1	NC_017248|YP_005603799.1	-95	2.0
YP_007821033.1	NC_022132|YP_008473946.1	-34	3.0
YP_007821033.1	NC_000916|NP_276624.1	-21	2.0
YP_007821033.1	NC_020238|YP_007421263.1	-12	1.0
YP_007821033.1	NC_002570|NP_243151.1	-9	5.0
YP_007821033.1	NC_009901|YP_001501616.1	-7	3.0
YP_007821034.1	NC_017248|YP_005603790.1	-54	1.0
YP_007821034.1	NC_009901|YP_001500957.1	-54	3.0
YP_007821034.1	NC_006512|YP_155574.1	-54	3.0
YP_007821034.1	NC_016147|YP_004929105.1	-54	4.0
YP_007821034.1	NC_000913|NP_417048.1	-54	8.0
YP_007821034.1	NC_000916|NP_275806.1	-39	3.0
YP_007821035.1	NC_020238|YP_007421706.1	-30	8.0
YP_007821035.1	NC_000913|NP_418446.1	-28	2.0
YP_007821035.1	NC_002570|NP_242442.1	-21	1.0
YP_007821035.1	NC_016147|YP_004931208.1	-18	3.0
YP_007821035.1	NC_009901|YP_001501508.1	-18	4.0
YP_007821035.1	NC_006512|YP_156125.1	-15	1.0
YP_007821035.1	NC_022132|YP_008473052.1	-14	1.0
YP_007821037.1	NC_016147|YP_004928948.1	-77	2.0
YP_007821037.1	NC_017248|YP_005603667.1	-57	1.0
YP_007821037.1	NC_006512|YP_155840.1	-42	1.0
YP_007821037.1	NC_000913|NP_416263.1	-42	3.0
YP_007821037.1	NC_009901|YP_001501498.1	-41	8.0
YP_007821037.1	NC_000916|NP_275355.1	-32	7.0
YP_007821037.1	NC_022132|YP_008472874.1	-28	9.0
YP_007821039.1	NC_002570|NP_242873.1	-21	2.0
YP_007821039.1	NC_020238|YP_007420157.1	-7	6.0
YP_007821041.1	NC_000913|NP_417651.1	-52	1.0
YP_007821041.1	NC_009901|YP_001500428.1	-22	4.0
YP_007821042.1	NC_000913|NP_416578.2	-71	3.0
YP_007821042.1	NC_016147|YP_004930087.1	-47	9.0
YP_007821042.1	NC_009901|YP_001501012.1	-37	7.0
YP_007821042.1	NC_006512|YP_155091.1	-36	5.0
YP_007821042.1	NC_022132|YP_008472765.1	-31	2.0
YP_007821042.1	NC_017248|YP_005603126.1	-26	2.0
YP_007821043.1	NC_009901|YP_001501840.1	-119	2.0
YP_007821043.1	NC_006512|YP_156685.1	-110	3.0
YP_007821043.1	NC_017248|YP_005603868.1	-98	1.0
YP_007821043.1	NC_002570|NP_244683.1	-81	1.0
YP_007821043.1	NC_022132|YP_008472766.1	-79	4.0
YP_007821043.1	NC_020238|YP_007419954.1	-54	3.0
YP_007821043.1	NC_015963|YP_004821699.1	-43	4.0
YP_007821044.1	NC_009901|YP_001501017.1	-113	9.0
YP_007821044.1	NC_017248|YP_005603111.1	-101	1.0
YP_007821044.1	NC_006512|YP_154992.1	-98	8.0
YP_007821044.1	NC_022132|YP_008472766.1	-89	6.0
YP_007821044.1	NC_020238|YP_007424948.1	-57	5.0
YP_007821044.1	NC_015963|YP_004821699.1	-18	1.0
YP_007821045.1	NC_016147|YP_004930359.1	-38	1.0
YP_007821045.1	NC_022132|YP_008472767.1	-32	3.0
YP_007821045.1	NC_009901|YP_001502049.1	-31	2.0
YP_007821045.1	NC_000913|NP_415104.1	-24	2.0
YP_007821046.1	NC_020238|YP_007419469.1	-174	5.0
YP_007821046.1	NC_006512|YP_156373.1	-173	4.0
YP_007821046.1	NC_016147|YP_004930522.1	-89	5.0
YP_007821046.1	NC_000916|NP_276113.1	-72	2.0
YP_007821046.1	NC_022132|YP_008473316.1	-20	4.0
YP_007821048.1	NC_000913|NP_416279.1	-17	1.0
YP_007821048.1	NC_009901|YP_001501691.1	-16	3.0
YP_007821048.1	NC_006512|YP_155717.1	-16	7.0
YP_007821048.1	NC_017248|YP_005603849.1	-15	7.0
YP_007821048.1	NC_016147|YP_004931294.1	-12	3.0
YP_007821049.1	NC_000913|NP_417059.1	-91	6.0
YP_007821049.1	NC_009901|YP_001500902.1	-82	1.0
YP_007821049.1	NC_006512|YP_155196.1	-81	3.0
YP_007821049.1	NC_022132|YP_008473554.1	-66	2.0
YP_007821049.1	NC_016147|YP_004928903.1	-35	5.0
YP_007821049.1	NC_017248|YP_005604145.1	-34	7.0
YP_007821051.1	NC_016147|YP_004931800.1	-174	3.0
YP_007821051.1	NC_002570|NP_242185.1	-121	4.0
YP_007821051.1	NC_020238|YP_007424796.1	-52	4.0
YP_007821051.1	NC_017248|YP_005603613.1	-45	2.0
YP_007821051.1	NC_022132|YP_008473259.1	-40	2.0
YP_007821051.1	NC_000913|NP_416781.1	-39	2.0
YP_007821051.1	NC_009901|YP_001503134.1	-26	4.0
YP_007821051.1	NC_000916|NP_276374.1	-8	5.0
YP_007821052.1	NC_006512|YP_156289.1	-33	2.0
YP_007821052.1	NC_016147|YP_004931801.1	-30	3.0
YP_007821052.1	NC_002570|NP_242183.1	-10	4.0
YP_007821052.1	NC_009901|YP_001503133.1	-6	3.0
YP_007821053.1	NC_006512|YP_156290.1	-71	1.0
YP_007821053.1	NC_016147|YP_004931802.1	-60	3.0
YP_007821053.1	NC_002570|NP_242182.1	-52	1.0
YP_007821053.1	NC_000913|NP_416979.1	-8	1.0
YP_007821054.1	NC_016147|YP_004931803.1	-20	3.0
YP_007821054.1	NC_006512|YP_156291.1	-14	2.0
YP_007821054.1	NC_002570|NP_242181.1	-8	1.0
YP_007821055.1	NC_006512|YP_156292.1	-16	2.0
YP_007821055.1	NC_016147|YP_004931804.1	-11	2.0
YP_007821055.1	NC_002570|NP_242180.1	-9	5.0
YP_007821056.1	NC_006512|YP_156293.1	-8	1.0
YP_007821057.1	NC_022132|YP_008473417.1	-9	2.0
YP_007821057.1	NC_020238|YP_007424073.1	-9	8.0
YP_007821057.1	NC_016147|YP_004928768.1	-8	7.0
YP_007821058.1	NC_009901|YP_001501783.1	-74	6.0
YP_007821058.1	NC_006512|YP_155722.1	-73	4.0
YP_007821058.1	NC_000913|NP_415618.1	-72	5.0
YP_007821058.1	NC_017248|YP_005603782.1	-70	1.0
YP_007821058.1	NC_020238|YP_007419146.1	-70	7.0
YP_007821058.1	NC_002570|NP_240920.1	-62	2.0
YP_007821058.1	NC_022132|YP_008474087.1	-49	4.0
YP_007821058.1	NC_016147|YP_004930614.1	-38	5.0
YP_007821058.1	NC_000916|NP_275376.1	-30	4.0
YP_007821059.1	NC_009901|YP_001501781.1	-27	3.0
YP_007821059.1	NC_016147|YP_004931007.1	-18	1.0
YP_007821059.1	NC_006512|YP_155724.1	-18	6.0
YP_007821059.1	NC_002570|NP_240910.1	-17	2.0
YP_007821059.1	NC_000913|NP_415617.1	-15	2.0
YP_007821059.1	NC_017248|YP_005603779.1	-11	6.0
YP_007821060.1	NC_016147|YP_004931008.1	-36	2.0
YP_007821060.1	NC_000913|NP_415616.1	-32	3.0
YP_007821060.1	NC_020238|YP_007419137.1	-32	9.0
YP_007821060.1	NC_006512|YP_155725.1	-31	2.0
YP_007821060.1	NC_009901|YP_001501780.1	-27	9.0
YP_007821060.1	NC_017248|YP_005603778.1	-26	1.0
YP_007821060.1	NC_002570|NP_240908.1	-24	5.0
YP_007821061.1	NC_016147|YP_004931009.1	-63	3.0
YP_007821061.1	NC_009901|YP_001501779.1	-59	2.0
YP_007821061.1	NC_000913|NP_415615.1	-57	2.0
YP_007821061.1	NC_006512|YP_155726.1	-51	3.0
YP_007821061.1	NC_017248|YP_005603282.1	-40	1.0
YP_007821061.1	NC_002570|NP_242137.1	-33	3.0
YP_007821061.1	NC_020238|YP_007423793.1	-33	6.0
YP_007821061.1	NC_022132|YP_008474182.1	-18	6.0
YP_007821062.1	NC_000913|NP_417374.1	-15	4.0
YP_007821062.1	NC_009901|YP_001500493.1	-15	9.0
YP_007821062.1	NC_016147|YP_004930609.1	-9	4.0
YP_007821063.1	NC_006512|YP_155285.1	-8	7.0
YP_007821063.1	NC_016147|YP_004930424.1	-6	1.0
YP_007821064.1	NC_006512|YP_155286.1	-34	1.0
YP_007821064.1	NC_000913|NP_417109.1	-34	9.0
YP_007821064.1	NC_009901|YP_001501145.1	-29	3.0
YP_007821064.1	NC_016147|YP_004930423.1	-16	1.0
YP_007821064.1	NC_017248|YP_005603900.1	-13	2.0
YP_007821065.1	NC_006512|YP_155287.1	-58	4.0
YP_007821065.1	NC_016147|YP_004930422.1	-56	2.0
YP_007821065.1	NC_000913|NP_417110.1	-54	9.0
YP_007821065.1	NC_002570|NP_244419.1	-46	1.0
YP_007821065.1	NC_009901|YP_001501144.1	-45	1.0
YP_007821065.1	NC_020238|YP_007424558.1	-41	1.0
YP_007821065.1	NC_017248|YP_005603457.1	-36	1.0
YP_007821065.1	NC_022132|YP_008473677.1	-36	1.0
YP_007821066.1	NC_009901|YP_001500327.1	-84	2.0
YP_007821066.1	NC_016147|YP_004929731.1	-65	9.0
YP_007821066.1	NC_020238|YP_007421339.1	-58	1.0
YP_007821066.1	NC_000913|NP_415022.1	-58	2.0
YP_007821066.1	NC_000916|NP_275835.1	-54	8.0
YP_007821066.1	NC_006512|YP_154538.1	-22	5.0
YP_007821066.1	NC_002570|NP_244020.1	-6	8.0
YP_007821068.1	NC_000916|NP_276246.1	-118	2.0
YP_007821068.1	NC_020238|YP_007421967.1	-43	5.0
YP_007821068.1	NC_002570|NP_243939.1	-22	3.0
YP_007821068.1	NC_017248|YP_005603319.1	-16	6.0
YP_007821069.1	NC_006512|YP_155706.1	-66	1.0
YP_007821069.1	NC_016147|YP_004930470.1	-64	5.0
YP_007821069.1	NC_000913|NP_416218.1	-62	3.0
YP_007821069.1	NC_009901|YP_001502405.1	-62	7.0
YP_007821069.1	NC_020238|YP_007423700.1	-21	7.0
YP_007821069.1	NC_002570|NP_242239.1	-20	5.0
YP_007821069.1	NC_017248|YP_005604774.1	-16	2.0
YP_007821070.1	NC_020238|YP_007423955.1	-24	2.0
YP_007821070.1	NC_002570|NP_243978.1	-19	4.0
YP_007821070.1	NC_000913|NP_418601.1	-19	5.0
YP_007821070.1	NC_009901|YP_001503437.1	-17	6.0
YP_007821070.1	NC_016147|YP_004930897.1	-15	6.0
YP_007821070.1	NC_006512|YP_156323.1	-14	7.0
YP_007821070.1	NC_017248|YP_005602958.1	-12	2.0
YP_007821070.1	NC_022132|YP_008472956.1	-11	9.0
YP_007821071.1	NC_020238|YP_007422086.1	-10	1.0
YP_007821072.1	NC_006512|YP_156052.1	-57	7.0
YP_007821072.1	NC_009901|YP_001502724.1	-45	1.0
YP_007821072.1	NC_000913|NP_414725.1	-45	3.0
YP_007821072.1	NC_016147|YP_004930840.1	-36	4.0
YP_007821072.1	NC_020238|YP_007423219.1	-33	1.0
YP_007821072.1	NC_002570|NP_243341.1	-32	8.0
YP_007821072.1	NC_017248|YP_005603215.1	-27	3.0
YP_007821072.1	NC_022132|YP_008473081.1	-24	3.0
YP_007821072.1	NC_000916|NP_276158.1	-8	3.0
YP_007821073.1	NC_009901|YP_001502725.1	-85	2.0
YP_007821073.1	NC_006512|YP_155221.1	-81	2.0
YP_007821073.1	NC_000913|NP_414724.1	-76	1.0
YP_007821073.1	NC_016147|YP_004930839.1	-65	3.0
YP_007821073.1	NC_017248|YP_005603925.1	-49	7.0
YP_007821073.1	NC_022132|YP_008472839.1	-27	4.0
YP_007821074.1	NC_006512|YP_155222.1	-82	2.0
YP_007821074.1	NC_009901|YP_001502726.1	-77	4.0
YP_007821074.1	NC_000913|NP_414723.1	-77	4.0
YP_007821074.1	NC_016147|YP_004930838.1	-71	2.0
YP_007821074.1	NC_022132|YP_008472857.1	-57	3.0
YP_007821074.1	NC_017248|YP_005603927.1	-39	2.0
YP_007821075.1	NC_009901|YP_001502727.1	-45	2.0
YP_007821075.1	NC_000913|NP_414722.1	-44	5.0
YP_007821075.1	NC_016147|YP_004930837.1	-40	8.0
YP_007821075.1	NC_002570|NP_244602.1	-39	1.0
YP_007821075.1	NC_020238|YP_007424782.1	-39	3.0
YP_007821075.1	NC_017248|YP_005603928.1	-38	7.0
YP_007821075.1	NC_006512|YP_155223.1	-36	4.0
YP_007821075.1	NC_022132|YP_008472858.1	-34	3.0
YP_007821076.1	NC_000913|NP_414721.1	-82	3.0
YP_007821076.1	NC_009901|YP_001502728.1	-81	1.0
YP_007821076.1	NC_006512|YP_155224.1	-72	1.0
YP_007821076.1	NC_016147|YP_004930836.1	-63	8.0
YP_007821076.1	NC_022132|YP_008473511.1	-53	1.0
YP_007821076.1	NC_017248|YP_005603929.1	-46	5.0
YP_007821077.1	NC_009901|YP_001502729.1	-10	1.0
YP_007821077.1	NC_000913|NP_414720.1	-9	1.0
YP_007821077.1	NC_006512|YP_155225.1	-6	8.0
YP_007821078.1	NC_009901|YP_001502730.1	-131	3.0
YP_007821078.1	NC_016147|YP_004930835.1	-131	3.0
YP_007821078.1	NC_000913|NP_414719.1	-125	7.0
YP_007821078.1	NC_006512|YP_155226.1	-121	3.0
YP_007821078.1	NC_022132|YP_008472981.1	-77	5.0
YP_007821078.1	NC_017248|YP_005603930.1	-73	9.0
YP_007821079.1	NC_009901|YP_001502731.1	-79	4.0
YP_007821079.1	NC_006512|YP_155227.1	-70	1.0
YP_007821079.1	NC_000913|NP_414718.1	-66	1.0
YP_007821079.1	NC_016147|YP_004930834.1	-64	9.0
YP_007821079.1	NC_020238|YP_007423202.1	-27	1.0
YP_007821079.1	NC_002570|NP_243286.1	-24	6.0
YP_007821079.1	NC_022132|YP_008473717.1	-22	2.0
YP_007821079.1	NC_017248|YP_005603931.1	-17	1.0
YP_007821080.1	NC_009901|YP_001502732.1	-121	6.0
YP_007821080.1	NC_000913|NP_414715.1	-113	1.0
YP_007821080.1	NC_006512|YP_155228.1	-107	2.0
YP_007821080.1	NC_016147|YP_004930833.1	-100	1.0
YP_007821080.1	NC_020238|YP_007423203.1	-100	6.0
YP_007821080.1	NC_002570|NP_243287.2	-97	1.0
YP_007821080.1	NC_022132|YP_008473455.1	-63	3.0
YP_007821081.1	NC_000913|NP_414717.2	-8	2.0
YP_007821081.1	NC_006512|YP_155229.1	-7	2.0
YP_007821081.1	NC_009901|YP_001502733.1	-6	5.0
YP_007821082.1	NC_006512|YP_155230.1	-88	4.0
YP_007821082.1	NC_009901|YP_001502734.1	-82	8.0
YP_007821082.1	NC_000913|NP_414716.1	-81	7.0
YP_007821082.1	NC_016147|YP_004930831.1	-78	9.0
YP_007821082.1	NC_020238|YP_007423205.1	-71	1.0
YP_007821082.1	NC_017248|YP_005603933.1	-68	3.0
YP_007821082.1	NC_002570|NP_243289.1	-63	4.0
