NC_022132|YP_008472706.1	NC_022132|YP_008472965.1	3	-07	32.4	34.9
NC_022132|YP_008472706.1	NC_020238|YP_007419609.1	3	-07	40.1	27
NC_022132|YP_008472706.1	NC_020238|YP_007420383.1	3	-07	29.5	43.7
NC_022132|YP_008472706.1	NC_022132|YP_008472917.1	4	-07	56.3	14.7
NC_022132|YP_008472706.1	NC_009901|YP_001504041.1	1	-06	33.2	37.4
NC_022132|YP_008472706.1	NC_006512|YP_156445.1	1	-06	36.7	36.9
NC_022132|YP_008472706.1	NC_009901|YP_001502097.1	2	-06	30.2	39.3
NC_022132|YP_008472706.1	NC_009901|YP_001501718.1	3	-06	41.3	20.8
NC_022132|YP_008472706.1	NC_020238|YP_007422742.1	3	-06	28.9	52.5
NC_022132|YP_008472706.1	NC_002570|NP_242375.1	4	-06	33.2	34
NC_022132|YP_008472706.1	NC_000913|NP_418775.1	7	-06	30.6	39.6
NC_022132|YP_008472706.1	NC_000913|NP_415938.1	7	-06	30.9	39.1
NC_022132|YP_008472707.1	NC_022132|YP_008472707.1	3	-174	100	100
NC_022132|YP_008472708.1	NC_022132|YP_008472708.1	0	0	100	94.6
NC_022132|YP_008472709.1	NC_022132|YP_008472709.1	1	-112	100	100
NC_022132|YP_008472709.1	NC_009901|YP_001499884.1	9	-23	35	79.4
NC_022132|YP_008472709.1	NC_020238|YP_007424699.1	4	-21	35.8	76.3
NC_022132|YP_008472709.1	NC_002570|NP_244497.1	6	-21	37.1	72.2
NC_022132|YP_008472709.1	NC_021033|YP_007821787.1	6	-18	32.7	78.9
NC_022132|YP_008472709.1	NC_006512|YP_154407.1	3	-17	41.7	54.1
NC_022132|YP_008472709.1	NC_000913|NP_418290.4	2	-07	39.8	51.5
NC_022132|YP_008472709.1	NC_016147|YP_004930981.1	4	-06	31.3	73.7
NC_022132|YP_008472710.1	NC_022132|YP_008472710.1	6	-63	100	100
NC_022132|YP_008472711.1	NC_022132|YP_008472711.1	1	-76	100	100
NC_022132|YP_008472712.1	NC_022132|YP_008472712.1	0	0	100	100
NC_022132|YP_008472712.1	NC_006512|YP_155012.1	6	-145	45	99.4
NC_022132|YP_008472712.1	NC_020238|YP_007422136.1	1	-143	47.9	99
NC_022132|YP_008472712.1	NC_021033|YP_007821788.1	3	-141	45.1	99
NC_022132|YP_008472712.1	NC_000913|NP_415341.1	3	-137	42.5	99
NC_022132|YP_008472712.1	NC_009901|YP_001502143.1	4	-132	43.1	99
NC_022132|YP_008472712.1	NC_009901|YP_001502626.1	4	-130	42.8	98.7
NC_022132|YP_008472712.1	NC_002570|NP_241416.1	2	-87	33.8	99.4
NC_022132|YP_008472712.1	NC_020238|YP_007419347.1	6	-79	30.5	99
NC_022132|YP_008472712.1	NC_016147|YP_004929246.1	4	-73	31.4	99
NC_022132|YP_008472712.1	NC_006512|YP_156254.1	5	-73	31.4	96.6
NC_022132|YP_008472712.1	NC_020238|YP_007421512.1	9	-73	30.8	99
NC_022132|YP_008472712.1	NC_016147|YP_004929717.1	3	-71	31	98.9
NC_022132|YP_008472712.1	NC_017248|YP_005603496.1	4	-71	33	96
NC_022132|YP_008472712.1	NC_000913|NP_418808.1	2	-70	31.7	97
NC_022132|YP_008472712.1	NC_000913|NP_417811.1	5	-70	30.5	99.4
NC_022132|YP_008472712.1	NC_020238|YP_007424542.1	6	-69	32.1	98.6
NC_022132|YP_008472712.1	NC_009901|YP_001501021.1	3	-68	31	97
NC_022132|YP_008472712.1	NC_006512|YP_154718.1	4	-68	30.6	99.6
NC_022132|YP_008472712.1	NC_021033|YP_007821012.1	1	-62	30	99
NC_022132|YP_008472712.1	NC_017248|YP_005604214.1	2	-60	30.6	99
NC_022132|YP_008472712.1	NC_006512|YP_155673.1	3	-60	29.4	99
NC_022132|YP_008472712.1	NC_020238|YP_007419307.1	5	-60	30.9	99.2
NC_022132|YP_008472712.1	NC_009901|YP_001503349.1	8	-60	28.8	98.9
NC_022132|YP_008472712.1	NC_020238|YP_007424946.1	1	-59	30.6	98.5
NC_022132|YP_008472712.1	NC_002570|NP_242891.1	1	-58	28.4	99.8
NC_022132|YP_008472712.1	NC_016147|YP_004929653.1	2	-57	29.4	99
NC_022132|YP_008472712.1	NC_000913|NP_415469.1	5	-57	30	99.8
NC_022132|YP_008472712.1	NC_021033|YP_007822151.1	2	-56	29	99
NC_022132|YP_008472712.1	NC_022132|YP_008473852.1	6	-55	29.4	99
NC_022132|YP_008472712.1	NC_009901|YP_001501805.1	5	-50	29.7	99.4
NC_022132|YP_008472712.1	NC_017248|YP_005604488.1	4	-49	27.7	99.4
NC_022132|YP_008472712.1	NC_021033|YP_007821560.1	2	-48	32.1	93.3
NC_022132|YP_008472712.1	NC_020238|YP_007424668.1	6	-44	31.6	76.2
NC_022132|YP_008472712.1	NC_020238|YP_007422503.1	1	-40	29.6	69.9
NC_022132|YP_008472712.1	NC_002570|NP_242766.1	2	-39	29.1	98.9
NC_022132|YP_008472712.1	NC_020238|YP_007422894.1	1	-31	24	98.8
NC_022132|YP_008472712.1	NC_006512|YP_156456.1	2	-21	26.3	98.3
NC_022132|YP_008472712.1	NC_000916|NP_275597.1	5	-19	23.8	95
NC_022132|YP_008472712.1	NC_000913|NP_416372.1	9	-18	28.9	76.1
NC_022132|YP_008472712.1	NC_002570|NP_242453.1	1	-17	27.3	46
NC_022132|YP_008472712.1	NC_020238|YP_007424247.1	2	-17	28.1	92
NC_022132|YP_008472712.1	NC_022132|YP_008473447.1	3	-16	29.6	90.4
NC_022132|YP_008472712.1	NC_021033|YP_007822027.1	4	-16	30.8	91.5
NC_022132|YP_008472712.1	NC_022132|YP_008473209.1	8	-16	29.1	88.8
NC_022132|YP_008472712.1	NC_002570|NP_241045.1	1	-15	29.2	93.6
NC_022132|YP_008472712.1	NC_009901|YP_001501406.1	1	-15	27.3	95.4
NC_022132|YP_008472712.1	NC_009901|YP_001503231.1	7	-15	29.4	68.8
NC_022132|YP_008472712.1	NC_002570|NP_244761.1	2	-14	27.8	74.1
NC_022132|YP_008472712.1	NC_002570|NP_241684.1	2	-14	26.9	72
NC_022132|YP_008472712.1	NC_020238|YP_007423686.1	5	-14	25	88.3
NC_022132|YP_008472712.1	NC_009901|YP_001503941.1	6	-14	28.8	81
NC_022132|YP_008472712.1	NC_021033|YP_007821721.1	2	-13	24.6	91.5
NC_022132|YP_008472712.1	NC_000913|NP_415453.1	2	-13	28.6	78.4
NC_022132|YP_008472712.1	NC_002570|NP_241156.1	2	-13	29.8	52.8
NC_022132|YP_008472712.1	NC_009901|YP_001501695.1	2	-13	27.7	90.4
NC_022132|YP_008472712.1	NC_020238|YP_007419982.1	3	-13	29	98.6
NC_022132|YP_008472712.1	NC_022132|YP_008472967.1	3	-13	30	70.4
NC_022132|YP_008472712.1	NC_016147|YP_004929818.1	4	-13	24.7	89.1
NC_022132|YP_008472712.1	NC_002570|NP_241378.1	6	-13	25.2	60.5
NC_022132|YP_008472712.1	NC_021033|YP_007821718.1	8	-13	26.7	99.1
NC_022132|YP_008472712.1	NC_020238|YP_007423902.1	9	-13	27.9	74.1
NC_022132|YP_008472712.1	NC_006512|YP_154789.1	9	-13	27.6	88
NC_022132|YP_008472712.1	NC_000913|NP_414669.1	9	-13	29.5	68.8
NC_022132|YP_008472712.1	NC_009901|YP_001502339.1	9	-13	30	69.1
NC_022132|YP_008472712.1	NC_021033|YP_007821938.1	1	-12	26.2	57.3
NC_022132|YP_008472712.1	NC_002570|NP_242622.1	1	-12	28.8	97.8
NC_022132|YP_008472712.1	NC_002570|NP_241920.1	2	-12	26.7	37.7
NC_022132|YP_008472712.1	NC_020238|YP_007424193.1	2	-12	30	74.8
NC_022132|YP_008472712.1	NC_020238|YP_007420030.1	2	-12	24	100
NC_022132|YP_008472712.1	NC_000916|NP_276816.1	2	-12	26	69.1
NC_022132|YP_008472712.1	NC_002570|NP_241317.1	2	-12	27.8	39
NC_022132|YP_008472712.1	NC_000916|NP_275620.1	3	-12	27.6	56.6
NC_022132|YP_008472712.1	NC_006512|YP_156640.1	3	-12	32.8	54.4
NC_022132|YP_008472712.1	NC_022132|YP_008473838.1	3	-12	28.8	88.8
NC_022132|YP_008472712.1	NC_017248|YP_005602966.1	5	-12	24.7	76.7
NC_022132|YP_008472712.1	NC_002570|NP_244372.1	5	-12	25	96.5
NC_022132|YP_008472712.1	NC_020238|YP_007422156.1	5	-12	28.2	79.3
NC_022132|YP_008472712.1	NC_020238|YP_007421019.1	5	-12	23	64.8
NC_022132|YP_008472712.1	NC_000913|NP_417668.1	5	-12	27.1	92.1
NC_022132|YP_008472712.1	NC_000913|NP_415376.4	5	-12	27.1	58.4
NC_022132|YP_008472712.1	NC_020238|YP_007421203.1	6	-12	28.7	37.3
NC_022132|YP_008472712.1	NC_016147|YP_004928762.1	7	-12	25.2	95.2
NC_022132|YP_008472712.1	NC_022132|YP_008472828.1	8	-12	30.9	67.2
NC_022132|YP_008472712.1	NC_000913|NP_416030.1	8	-12	22.4	89.4
NC_022132|YP_008472712.1	NC_020238|YP_007422501.1	8	-12	24.1	85.5
NC_022132|YP_008472712.1	NC_000916|NP_275748.1	8	-12	31.8	60
NC_022132|YP_008472712.1	NC_002570|NP_241905.1	1	-11	25.9	78.2
NC_022132|YP_008472712.1	NC_002570|NP_243996.1	1	-11	26.4	59.1
NC_022132|YP_008472712.1	NC_022132|YP_008473654.1	2	-11	28.8	34.3
NC_022132|YP_008472712.1	NC_002570|NP_241139.1	2	-11	24	86.2
NC_022132|YP_008472712.1	NC_002570|NP_244158.1	2	-11	25	76.6
NC_022132|YP_008472712.1	NC_020238|YP_007424674.1	2	-11	26.6	96.7
NC_022132|YP_008472712.1	NC_021033|YP_007821823.1	2	-11	28.8	96.1
NC_022132|YP_008472712.1	NC_009901|YP_001503376.1	2	-11	23.1	46.6
NC_022132|YP_008472712.1	NC_020238|YP_007424153.1	3	-11	24.7	93.3
NC_022132|YP_008472712.1	NC_020238|YP_007424404.1	3	-11	28.1	84
NC_022132|YP_008472712.1	NC_022132|YP_008473176.1	4	-11	24.4	98.3
NC_022132|YP_008472712.1	NC_020238|YP_007421192.1	4	-11	25.3	87.5
NC_022132|YP_008472712.1	NC_009901|YP_001500350.1	4	-11	28.4	65.8
NC_022132|YP_008472712.1	NC_000913|YP_026286.1	5	-11	28.6	42
NC_022132|YP_008472712.1	NC_020238|YP_007420614.1	6	-11	24	72.5
NC_022132|YP_008472712.1	NC_002570|NP_244469.1	7	-11	26.3	96
NC_022132|YP_008472712.1	NC_000913|NP_415315.4	7	-11	32.1	32.8
NC_022132|YP_008472712.1	NC_017248|YP_005603027.1	7	-11	26.5	71.8
NC_022132|YP_008472712.1	NC_016147|YP_004931550.1	9	-11	24.8	40
NC_022132|YP_008472712.1	NC_020238|YP_007421708.1	9	-11	25.6	93.7
NC_022132|YP_008472712.1	NC_000913|NP_415028.1	1	-10	28.4	90.4
NC_022132|YP_008472712.1	NC_006512|YP_155450.1	1	-10	27	62.8
NC_022132|YP_008472712.1	NC_022132|YP_008473609.1	1	-10	25.4	96.7
NC_022132|YP_008472712.1	NC_000913|NP_414608.1	1	-10	25.9	94
NC_022132|YP_008472712.1	NC_016147|YP_004929013.1	1	-10	29.5	51.5
NC_022132|YP_008472712.1	NC_000916|NP_275276.1	1	-10	26.3	76.8
NC_022132|YP_008472712.1	NC_002570|NP_244308.1	1	-10	23.4	93.8
NC_022132|YP_008472712.1	NC_020238|YP_007423929.1	2	-10	28.9	63.5
NC_022132|YP_008472712.1	NC_022132|YP_008474068.1	2	-10	26.8	80.2
NC_022132|YP_008472712.1	NC_020238|YP_007424788.1	2	-10	26.1	73.2
NC_022132|YP_008472712.1	NC_002570|NP_243188.1	2	-10	20.6	90.4
NC_022132|YP_008472712.1	NC_009901|YP_001504047.1	2	-10	26.8	56.7
NC_022132|YP_008472712.1	NC_002570|NP_242964.1	2	-10	27.8	71.3
NC_022132|YP_008472712.1	NC_020238|YP_007421755.1	2	-10	25.3	38.5
NC_022132|YP_008472712.1	NC_002570|NP_244540.1	2	-10	26.3	96
NC_022132|YP_008472712.1	NC_020238|YP_007424682.1	3	-10	28.4	91.5
NC_022132|YP_008472712.1	NC_000916|NP_276486.1	3	-10	23.9	71.8
NC_022132|YP_008472712.1	NC_021033|YP_007822326.1	3	-10	26.3	95.2
NC_022132|YP_008472712.1	NC_009901|YP_001504020.1	3	-10	28.1	94.5
NC_022132|YP_008472712.1	NC_021033|YP_007821518.1	4	-10	30.5	68.7
NC_022132|YP_008472712.1	NC_020238|YP_007419960.1	4	-10	29.6	78.3
NC_022132|YP_008472712.1	NC_002570|NP_242006.1	4	-10	24.5	57
NC_022132|YP_008472712.1	NC_002570|NP_242260.1	4	-10	25	75.7
NC_022132|YP_008472712.1	NC_000913|NP_415400.1	4	-10	25.7	37.1
NC_022132|YP_008472712.1	NC_009901|YP_001503463.1	5	-10	25.1	77
NC_022132|YP_008472712.1	NC_000913|YP_026225.1	5	-10	27.3	70.5
NC_022132|YP_008472712.1	NC_009901|YP_001500809.1	5	-10	25.2	58.7
NC_022132|YP_008472712.1	NC_021033|YP_007821261.1	5	-10	25.1	89.8
NC_022132|YP_008472712.1	NC_009901|YP_001500588.1	6	-10	20.4	97
NC_022132|YP_008472712.1	NC_009901|YP_001503247.1	6	-10	22.5	89.6
NC_022132|YP_008472712.1	NC_000913|NP_417042.1	6	-10	25.6	40.2
NC_022132|YP_008472712.1	NC_017248|YP_005604355.1	7	-10	26.3	57
NC_022132|YP_008472712.1	NC_020238|YP_007424758.1	1	-09	25.9	98.2
NC_022132|YP_008472712.1	NC_003080|NP_203144.1	1	-09	24.9	74.4
NC_022132|YP_008472712.1	NC_020238|YP_007423937.1	1	-09	25	84.4
NC_022132|YP_008472712.1	NC_017248|YP_005604130.1	1	-09	28.8	87.4
NC_022132|YP_008472712.1	NC_020238|YP_007423118.1	1	-09	23.6	82.8
NC_022132|YP_008472712.1	NC_017248|YP_005603622.1	1	-09	27.1	97.8
NC_022132|YP_008472712.1	NC_020238|YP_007419795.1	1	-09	23.2	79.9
NC_022132|YP_008472712.1	NC_017248|YP_005603041.1	1	-09	22.5	57.6
NC_022132|YP_008472712.1	NC_009901|YP_001501317.1	1	-09	28.6	36
NC_022132|YP_008472712.1	NC_020238|YP_007423066.1	1	-09	23.4	40.6
NC_022132|YP_008472712.1	NC_000913|NP_415330.1	1	-09	24.8	89.2
NC_022132|YP_008472712.1	NC_002570|NP_244781.1	1	-09	23.6	86.6
NC_022132|YP_008472712.1	NC_000913|NP_417937.1	1	-09	26.9	79.1
NC_022132|YP_008472712.1	NC_016147|YP_004931685.1	1	-09	26.9	85.1
NC_022132|YP_008472712.1	NC_020238|YP_007424548.1	1	-09	23.8	89.6
NC_022132|YP_008472712.1	NC_000913|NP_415023.1	2	-09	26.8	90.2
NC_022132|YP_008472712.1	NC_000916|NP_275839.1	2	-09	25	97.3
NC_022132|YP_008472712.1	NC_002570|NP_242666.1	2	-09	27.2	90.1
NC_022132|YP_008472712.1	NC_002570|NP_243565.1	2	-09	25.6	83.7
NC_022132|YP_008472712.1	NC_020238|YP_007424238.1	2	-09	26.1	85.5
NC_022132|YP_008472712.1	NC_002570|NP_244840.1	2	-09	27.1	39
NC_022132|YP_008472712.1	NC_020238|YP_007422466.1	2	-09	21.5	94.9
NC_022132|YP_008472712.1	NC_020238|YP_007422580.1	2	-09	26	90.9
NC_022132|YP_008472712.1	NC_020238|YP_007421619.1	2	-09	25.6	69.2
NC_022132|YP_008472712.1	NC_016147|YP_004931616.1	2	-09	26.7	92.5
NC_022132|YP_008472712.1	NC_002570|NP_241942.1	3	-09	25.9	55.6
NC_022132|YP_008472712.1	NC_017248|YP_005603551.1	3	-09	22.5	79.9
NC_022132|YP_008472712.1	NC_020238|YP_007420599.1	4	-09	24.5	68.2
NC_022132|YP_008472712.1	NC_000913|NP_416427.1	4	-09	22.7	86
NC_022132|YP_008472712.1	NC_020238|YP_007420652.1	5	-09	24.2	66.4
NC_022132|YP_008472712.1	NC_009901|YP_001500230.1	5	-09	29	37.5
NC_022132|YP_008472712.1	NC_002570|NP_242032.1	5	-09	26.7	68.2
NC_022132|YP_008472712.1	NC_020238|YP_007423053.1	6	-09	26.3	68.3
NC_022132|YP_008472712.1	NC_020238|YP_007423400.1	6	-09	24.2	59.6
NC_022132|YP_008472712.1	NC_002570|NP_241579.1	6	-09	25.3	40.4
NC_022132|YP_008472712.1	NC_000913|NP_415635.4	6	-09	24.6	88.4
NC_022132|YP_008472712.1	NC_000913|NP_414693.1	6	-09	25.9	84.2
NC_022132|YP_008472712.1	NC_020238|YP_007419419.1	7	-09	24	68
NC_022132|YP_008472712.1	NC_020238|YP_007419271.1	8	-09	24.3	66.2
NC_022132|YP_008472712.1	NC_002570|NP_243201.1	8	-09	23.6	39.8
NC_022132|YP_008472712.1	NC_000913|NP_416715.1	8	-09	26.8	37.7
NC_022132|YP_008472712.1	NC_020238|YP_007423175.1	9	-09	21.1	96.3
NC_022132|YP_008472712.1	NC_017248|YP_005604329.1	9	-09	26	72.3
NC_022132|YP_008472712.1	NC_022132|YP_008473769.1	9	-09	29.5	62.8
NC_022132|YP_008472712.1	NC_020238|YP_007424863.1	1	-08	23.9	68
NC_022132|YP_008472712.1	NC_002570|NP_241113.1	1	-08	29.2	69.1
NC_022132|YP_008472712.1	NC_000916|NP_276601.1	1	-08	28.7	60.6
NC_022132|YP_008472712.1	NC_002570|NP_241152.1	1	-08	28.6	84.6
NC_022132|YP_008472712.1	NC_000913|NP_415385.1	1	-08	23.4	90.5
NC_022132|YP_008472712.1	NC_021033|YP_007821704.1	1	-08	26.4	69.7
NC_022132|YP_008472712.1	NC_016147|YP_004930265.1	1	-08	24.3	58.5
NC_022132|YP_008472712.1	NC_020238|YP_007419587.1	1	-08	23.8	93.3
NC_022132|YP_008472712.1	NC_020238|YP_007422781.1	1	-08	23.8	87.4
NC_022132|YP_008472712.1	NC_002570|NP_241680.1	1	-08	25.9	91.4
NC_022132|YP_008472712.1	NC_000913|NP_416000.1	2	-08	23.3	64.9
NC_022132|YP_008472712.1	NC_017248|YP_005603264.1	2	-08	25.1	39.6
NC_022132|YP_008472712.1	NC_009901|YP_001503958.1	2	-08	28.7	42.7
NC_022132|YP_008472712.1	NC_006512|YP_154666.1	3	-08	26.5	63.1
NC_022132|YP_008472712.1	NC_022132|YP_008473768.1	3	-08	27.4	90.6
NC_022132|YP_008472712.1	NC_002570|NP_243514.1	3	-08	29.3	68.6
NC_022132|YP_008472712.1	NC_022132|YP_008473161.1	3	-08	26.3	97.7
NC_022132|YP_008472712.1	NC_006512|YP_154873.1	3	-08	22.8	89.8
NC_022132|YP_008472712.1	NC_009901|YP_001500708.1	4	-08	22.6	62
NC_022132|YP_008472712.1	NC_002570|NP_244597.1	4	-08	25.7	43.3
NC_022132|YP_008472712.1	NC_020238|YP_007419737.1	5	-08	24.5	58.1
NC_022132|YP_008472712.1	NC_000916|NP_276057.1	5	-08	23.6	53.2
NC_022132|YP_008472712.1	NC_000913|NP_416013.1	5	-08	28.9	27.6
NC_022132|YP_008472712.1	NC_020238|YP_007422109.1	6	-08	27.4	83
NC_022132|YP_008472712.1	NC_000913|NP_414900.1	6	-08	27.2	57.6
NC_022132|YP_008472712.1	NC_020238|YP_007423774.1	6	-08	24.5	77.2
NC_022132|YP_008472712.1	NC_000913|NP_415434.1	7	-08	26.2	38.5
NC_022132|YP_008472712.1	NC_002570|NP_241947.1	7	-08	27.4	57.7
NC_022132|YP_008472712.1	NC_002570|NP_244759.1	8	-08	27.2	32.6
NC_022132|YP_008472712.1	NC_020238|YP_007423844.1	8	-08	25.3	85.3
NC_022132|YP_008472712.1	NC_000913|NP_416633.1	9	-08	26.6	53.9
NC_022132|YP_008472712.1	NC_017248|YP_005602814.1	1	-07	28.4	23.4
NC_022132|YP_008472712.1	NC_021033|YP_007821011.1	1	-07	26.4	87
NC_022132|YP_008472712.1	NC_009901|YP_001503341.1	1	-07	27.6	43.4
NC_022132|YP_008472712.1	NC_021033|YP_007822061.1	1	-07	24.9	85
NC_022132|YP_008472712.1	NC_002570|NP_242944.1	1	-07	22.7	92.2
NC_022132|YP_008472712.1	NC_020238|YP_007421075.1	1	-07	27.7	67
NC_022132|YP_008472712.1	NC_002570|NP_241619.1	1	-07	25.1	84.6
NC_022132|YP_008472712.1	NC_016147|YP_004930361.1	2	-07	27.8	28.6
NC_022132|YP_008472712.1	NC_020238|YP_007424670.1	2	-07	27.3	28.2
NC_022132|YP_008472712.1	NC_020238|YP_007424454.1	2	-07	24.4	61.3
NC_022132|YP_008472712.1	NC_002570|NP_242077.1	2	-07	24.7	61.4
NC_022132|YP_008472712.1	NC_006512|YP_156785.1	2	-07	30.6	28.8
NC_022132|YP_008472712.1	NC_016147|YP_004930231.1	2	-07	25.4	56.9
NC_022132|YP_008472712.1	NC_020238|YP_007422691.1	2	-07	25.3	90.9
NC_022132|YP_008472712.1	NC_006512|YP_154930.1	2	-07	27.2	39.4
NC_022132|YP_008472712.1	NC_002570|NP_241038.1	2	-07	20.8	92.3
NC_022132|YP_008472712.1	NC_000916|NP_276806.1	3	-07	26.7	31.4
NC_022132|YP_008472712.1	NC_017248|YP_005604115.1	3	-07	25.7	29
NC_022132|YP_008472712.1	NC_022132|YP_008473289.1	3	-07	30.7	56.8
NC_022132|YP_008472712.1	NC_000913|NP_417920.1	3	-07	26.9	94.1
NC_022132|YP_008472712.1	NC_020238|YP_007422988.1	3	-07	28.6	25.1
NC_022132|YP_008472712.1	NC_002570|NP_244080.1	4	-07	26	67.3
NC_022132|YP_008472712.1	NC_021033|YP_007821124.1	4	-07	28.9	28.4
NC_022132|YP_008472712.1	NC_000913|NP_414741.1	4	-07	26.9	60.6
NC_022132|YP_008472712.1	NC_000913|NP_417907.2	5	-07	22.6	58.4
NC_022132|YP_008472712.1	NC_009901|YP_001503932.1	5	-07	26.5	88.5
NC_022132|YP_008472712.1	NC_000913|NP_418459.1	6	-07	21.9	57.1
NC_022132|YP_008472712.1	NC_021033|YP_007822357.1	7	-07	27	36.6
NC_022132|YP_008472712.1	NC_002570|NP_241031.1	7	-07	22.3	73
NC_022132|YP_008472712.1	NC_020238|YP_007424911.1	7	-07	25.1	65.6
NC_022132|YP_008472712.1	NC_020238|YP_007420513.1	8	-07	21.7	73.6
NC_022132|YP_008472712.1	NC_016147|YP_004930540.1	9	-07	25.4	78
NC_022132|YP_008472712.1	NC_009901|YP_001503824.1	9	-07	25.7	90.9
NC_022132|YP_008472712.1	NC_020238|YP_007423552.1	1	-06	22.4	90
NC_022132|YP_008472712.1	NC_000916|NP_276221.1	1	-06	23.8	80.1
NC_022132|YP_008472712.1	NC_006512|YP_156645.1	1	-06	25.8	82.3
NC_022132|YP_008472712.1	NC_002570|NP_244526.1	2	-06	22.4	49.7
NC_022132|YP_008472712.1	NC_006512|YP_156439.1	2	-06	25.7	94.8
NC_022132|YP_008472712.1	NC_000913|NP_418024.1	2	-06	27.5	44.6
NC_022132|YP_008472712.1	NC_016147|YP_004928885.1	2	-06	23.2	72.6
NC_022132|YP_008472712.1	NC_009901|YP_001504036.1	2	-06	21	86.5
NC_022132|YP_008472712.1	NC_022132|YP_008472940.1	2	-06	25.9	65.1
NC_022132|YP_008472712.1	NC_021033|YP_007821105.1	2	-06	28	68.7
NC_022132|YP_008472712.1	NC_016147|YP_004931177.1	3	-06	27.1	31.4
NC_022132|YP_008472712.1	NC_020238|YP_007424892.1	3	-06	24.1	83.3
NC_022132|YP_008472712.1	NC_017248|YP_005604516.1	3	-06	27.2	58.2
