NC_003080|NP_203144.1	NC_000916|NP_276816.1	1	-21	30.7	71.4
NC_003080|NP_203144.1	NC_020238|YP_007420599.1	2	-21	24.5	93.6
NC_003080|NP_203144.1	NC_020238|YP_007419587.1	2	-21	30.6	89.6
NC_003080|NP_203144.1	NC_000913|NP_416427.1	3	-21	27.9	94.4
NC_003080|NP_203144.1	NC_009901|YP_001500708.1	3	-21	31.4	72.4
NC_003080|NP_203144.1	NC_000913|NP_415315.4	3	-21	27.7	98
NC_003080|NP_203144.1	NC_002570|NP_242032.1	4	-21	27.4	97
NC_003080|NP_203144.1	NC_017248|YP_005603041.1	6	-21	30.3	68.8
NC_003080|NP_203144.1	NC_000916|NP_275620.1	1	-20	32.6	69.4
NC_003080|NP_203144.1	NC_017248|YP_005602919.1	1	-20	30.9	72.4
NC_003080|NP_203144.1	NC_000913|NP_417668.1	1	-20	31.9	88
NC_003080|NP_203144.1	NC_020238|YP_007424193.1	2	-20	31.9	83.9
NC_003080|NP_203144.1	NC_020238|YP_007420614.1	2	-20	28.3	88.4
NC_003080|NP_203144.1	NC_022132|YP_008474068.1	3	-20	29.1	86
NC_003080|NP_203144.1	NC_006512|YP_154666.1	3	-20	28.2	70.8
NC_003080|NP_203144.1	NC_000916|NP_276221.1	3	-20	26.1	99
NC_003080|NP_203144.1	NC_000913|NP_415644.1	4	-20	27.7	76.4
NC_003080|NP_203144.1	NC_016147|YP_004929818.1	4	-20	31.6	92.9
NC_003080|NP_203144.1	NC_017248|YP_005604355.1	5	-20	31.6	74.4
NC_003080|NP_203144.1	NC_021033|YP_007821411.1	6	-20	29.9	71.4
NC_003080|NP_203144.1	NC_000913|NP_415376.4	6	-20	30.1	73.8
NC_003080|NP_203144.1	NC_000913|NP_414796.2	6	-20	28.9	82.1
NC_003080|NP_203144.1	NC_002570|NP_241518.1	7	-20	28.3	78.1
NC_003080|NP_203144.1	NC_021033|YP_007821938.1	1	-19	31	69.4
NC_003080|NP_203144.1	NC_002570|NP_241038.1	2	-19	31.1	91.1
NC_003080|NP_203144.1	NC_006512|YP_156785.1	2	-19	27.9	92.4
NC_003080|NP_203144.1	NC_020238|YP_007424682.1	2	-19	30.2	94.8
NC_003080|NP_203144.1	NC_002570|NP_241920.1	2	-19	26.5	73.4
NC_003080|NP_203144.1	NC_021033|YP_007822061.1	3	-19	30.1	72.7
NC_003080|NP_203144.1	NC_000913|YP_026225.1	3	-19	29.9	74.4
NC_003080|NP_203144.1	NC_002570|NP_244348.1	4	-19	30.7	70.4
NC_003080|NP_203144.1	NC_002570|NP_241893.1	5	-19	28.6	86.5
NC_003080|NP_203144.1	NC_009901|YP_001500350.1	5	-19	29.9	67.4
NC_003080|NP_203144.1	NC_021033|YP_007821261.1	6	-19	32	82.8
NC_003080|NP_203144.1	NC_022132|YP_008473768.1	8	-19	28.3	91.4
NC_003080|NP_203144.1	NC_009901|YP_001503247.1	1	-18	29.1	92.5
NC_003080|NP_203144.1	NC_020238|YP_007419737.1	1	-18	31.3	71.4
NC_003080|NP_203144.1	NC_021033|YP_007822359.1	1	-18	28.4	71.8
NC_003080|NP_203144.1	NC_016147|YP_004928926.1	2	-18	32.5	89.3
NC_003080|NP_203144.1	NC_002570|NP_242260.1	4	-18	32.8	76.4
NC_003080|NP_203144.1	NC_009901|YP_001500809.1	4	-18	30.7	65.8
NC_003080|NP_203144.1	NC_009901|YP_001504033.1	6	-18	29.5	84.3
NC_003080|NP_203144.1	NC_020238|YP_007423552.1	7	-18	28.7	89.6
NC_003080|NP_203144.1	NC_016147|YP_004930231.1	1	-17	29.4	70.8
NC_003080|NP_203144.1	NC_020238|YP_007421569.1	1	-17	23.4	83.5
NC_003080|NP_203144.1	NC_017248|YP_005604115.1	1	-17	29.5	74.8
NC_003080|NP_203144.1	NC_021033|YP_007822066.1	2	-17	30.8	75.5
NC_003080|NP_203144.1	NC_020238|YP_007423624.1	2	-17	25	86.3
NC_003080|NP_203144.1	NC_020238|YP_007420686.1	2	-17	27.3	94
NC_003080|NP_203144.1	NC_006512|YP_154789.1	2	-17	27.2	90.5
NC_003080|NP_203144.1	NC_020238|YP_007423774.1	3	-17	31.2	80.1
NC_003080|NP_203144.1	NC_022132|YP_008474228.1	4	-17	26.1	90.6
NC_003080|NP_203144.1	NC_021033|YP_007821718.1	4	-17	28.6	98.6
NC_003080|NP_203144.1	NC_000913|NP_418459.1	5	-17	30.8	64.5
NC_003080|NP_203144.1	NC_000913|NP_416633.1	6	-17	31	71.1
NC_003080|NP_203144.1	NC_000916|NP_275839.1	7	-17	30.2	96.4
NC_003080|NP_203144.1	NC_000913|YP_026286.1	7	-17	28.8	70.4
NC_003080|NP_203144.1	NC_000913|NP_417907.2	8	-17	29.5	68.8
NC_003080|NP_203144.1	NC_017248|YP_005603804.1	8	-17	30.8	78.7
NC_003080|NP_203144.1	NC_020238|YP_007421019.1	9	-17	29.4	72.4
NC_003080|NP_203144.1	NC_021033|YP_007822326.1	1	-16	30.3	85.7
NC_003080|NP_203144.1	NC_020238|YP_007419703.1	1	-16	27.1	67.1
NC_003080|NP_203144.1	NC_020238|YP_007421192.1	1	-16	27.2	93.4
NC_003080|NP_203144.1	NC_020238|YP_007420090.1	1	-16	27.8	91.4
NC_003080|NP_203144.1	NC_002570|NP_242622.1	2	-16	29.2	89.2
NC_003080|NP_203144.1	NC_002570|NP_242329.1	2	-16	27.9	88.3
NC_003080|NP_203144.1	NC_020238|YP_007422466.1	3	-16	29.5	72.1
NC_003080|NP_203144.1	NC_009901|YP_001500078.1	3	-16	29.4	83.8
NC_003080|NP_203144.1	NC_020238|YP_007423686.1	3	-16	30.5	84
NC_003080|NP_203144.1	NC_020238|YP_007422533.1	4	-16	32.2	78.2
NC_003080|NP_203144.1	NC_006512|YP_156439.1	4	-16	29.3	87.9
NC_003080|NP_203144.1	NC_002570|NP_242255.1	4	-16	26.1	83.2
NC_003080|NP_203144.1	NC_000913|NP_417912.1	4	-16	25.8	92.2
NC_003080|NP_203144.1	NC_021033|YP_007821105.1	5	-16	30.2	89.3
NC_003080|NP_203144.1	NC_006512|YP_155450.1	5	-16	26	71.1
NC_003080|NP_203144.1	NC_002570|NP_242077.1	5	-16	31.3	83.3
NC_003080|NP_203144.1	NC_009901|YP_001500551.1	7	-16	23.4	96
NC_003080|NP_203144.1	NC_016147|YP_004930361.1	7	-16	31	72.8
NC_003080|NP_203144.1	NC_002570|NP_241942.1	7	-16	28.8	71.1
NC_003080|NP_203144.1	NC_020238|YP_007420513.1	8	-16	26.4	73.1
NC_003080|NP_203144.1	NC_000913|NP_414741.1	1	-15	28.4	86.7
NC_003080|NP_203144.1	NC_009901|YP_001504047.1	1	-15	26.4	72.8
NC_003080|NP_203144.1	NC_021033|YP_007821695.1	1	-15	27.5	67.3
NC_003080|NP_203144.1	NC_009901|YP_001503231.1	1	-15	26.6	69.1
NC_003080|NP_203144.1	NC_000913|NP_418707.1	2	-15	29.1	82
NC_003080|NP_203144.1	NC_020238|YP_007419455.1	2	-15	27.9	69.8
NC_003080|NP_203144.1	NC_000913|NP_418024.1	2	-15	25.9	82.7
NC_003080|NP_203144.1	NC_000913|NP_417811.1	2	-15	27.8	67.8
NC_003080|NP_203144.1	NC_000913|NP_417163.1	2	-15	29.9	65.4
NC_003080|NP_203144.1	NC_009901|YP_001503463.1	2	-15	29.7	91.4
NC_003080|NP_203144.1	NC_009901|YP_001502339.1	3	-15	25.6	68.8
NC_003080|NP_203144.1	NC_021033|YP_007821721.1	3	-15	27.2	89.4
NC_003080|NP_203144.1	NC_020238|YP_007423477.1	3	-15	26.9	70
NC_003080|NP_203144.1	NC_000913|NP_415330.1	4	-15	29.1	92.9
NC_003080|NP_203144.1	NC_021033|YP_007821903.1	4	-15	25.3	94.1
NC_003080|NP_203144.1	NC_021033|YP_007821823.1	4	-15	34.3	76.8
NC_003080|NP_203144.1	NC_002570|NP_241152.1	4	-15	27.4	77.6
NC_003080|NP_203144.1	NC_022132|YP_008473838.1	4	-15	23.7	88.4
NC_003080|NP_203144.1	NC_000913|NP_416372.1	5	-15	31	82.9
NC_003080|NP_203144.1	NC_020238|YP_007421870.1	5	-15	28.4	100
NC_003080|NP_203144.1	NC_002570|NP_243188.1	5	-15	25.2	74.1
NC_003080|NP_203144.1	NC_002570|NP_243857.1	6	-15	25.9	82.7
NC_003080|NP_203144.1	NC_000913|NP_415028.1	6	-15	31.3	87.7
NC_003080|NP_203144.1	NC_017248|YP_005604668.1	8	-15	27.2	86.5
NC_003080|NP_203144.1	NC_002570|NP_241378.1	8	-15	29.2	69.4
NC_003080|NP_203144.1	NC_016147|YP_004931494.1	9	-15	32	89
NC_003080|NP_203144.1	NC_021033|YP_007822151.1	1	-14	25.5	72.8
NC_003080|NP_203144.1	NC_022132|YP_008473161.1	1	-14	27.6	98.6
NC_003080|NP_203144.1	NC_000913|NP_418530.1	1	-14	25.3	99.2
NC_003080|NP_203144.1	NC_000916|NP_275597.1	1	-14	26.8	67.1
NC_003080|NP_203144.1	NC_000916|NP_275294.1	1	-14	30.6	68.1
NC_003080|NP_203144.1	NC_002570|NP_242944.1	1	-14	29.7	79.9
NC_003080|NP_203144.1	NC_020238|YP_007424674.1	1	-14	27.6	93
NC_003080|NP_203144.1	NC_020238|YP_007421708.1	1	-14	27.7	79.6
NC_003080|NP_203144.1	NC_020238|YP_007424892.1	1	-14	27.4	78.5
NC_003080|NP_203144.1	NC_009901|YP_001500378.1	1	-14	24.6	76.7
NC_003080|NP_203144.1	NC_016147|YP_004930265.1	2	-14	29.4	69.4
NC_003080|NP_203144.1	NC_017248|YP_005604493.1	3	-14	28.9	80.5
NC_003080|NP_203144.1	NC_002570|NP_241248.1	3	-14	28.7	93.5
NC_003080|NP_203144.1	NC_016147|YP_004928882.1	3	-14	27.1	68.1
NC_003080|NP_203144.1	NC_000913|NP_415185.1	3	-14	27	81.3
NC_003080|NP_203144.1	NC_020238|YP_007423400.1	3	-14	27.1	69.4
NC_003080|NP_203144.1	NC_020238|YP_007423118.1	3	-14	26	92.3
NC_003080|NP_203144.1	NC_016147|YP_004928965.1	3	-14	28.4	79.9
NC_003080|NP_203144.1	NC_000913|NP_416654.1	3	-14	24.4	74.1
NC_003080|NP_203144.1	NC_006512|YP_154795.1	3	-14	29	88.7
NC_003080|NP_203144.1	NC_002570|NP_242453.1	3	-14	28.8	64.8
NC_003080|NP_203144.1	NC_016147|YP_004928762.1	3	-14	31.6	92.1
NC_003080|NP_203144.1	NC_000913|NP_417737.1	3	-14	26.2	86.5
NC_003080|NP_203144.1	NC_000913|NP_416030.1	3	-14	27.9	75.4
NC_003080|NP_203144.1	NC_020238|YP_007419840.1	4	-14	25.3	72.8
NC_003080|NP_203144.1	NC_020238|YP_007423175.1	4	-14	28.6	76.1
NC_003080|NP_203144.1	NC_009901|YP_001503824.1	4	-14	29.9	88.7
NC_003080|NP_203144.1	NC_000913|NP_416000.1	4	-14	27.2	66.1
NC_003080|NP_203144.1	NC_006512|YP_154619.1	4	-14	29.1	99.1
NC_003080|NP_203144.1	NC_020238|YP_007420512.1	5	-14	24.5	78.7
NC_003080|NP_203144.1	NC_000913|NP_417920.1	5	-14	32	87.8
NC_003080|NP_203144.1	NC_022132|YP_008472828.1	5	-14	28.3	61.8
NC_003080|NP_203144.1	NC_002570|NP_241437.1	5	-14	27	84.9
NC_003080|NP_203144.1	NC_020238|YP_007422156.1	5	-14	30.4	77.7
NC_003080|NP_203144.1	NC_000913|NP_415453.1	6	-14	29.4	75.7
NC_003080|NP_203144.1	NC_020238|YP_007424454.1	7	-14	27.4	69.8
NC_003080|NP_203144.1	NC_020238|YP_007420030.1	8	-14	26.4	96.4
NC_003080|NP_203144.1	NC_009901|YP_001504020.1	8	-14	29	84.4
NC_003080|NP_203144.1	NC_002570|NP_244360.1	1	-13	24.4	81.3
NC_003080|NP_203144.1	NC_020238|YP_007421619.1	1	-13	24.3	71.4
NC_003080|NP_203144.1	NC_002570|NP_241217.1	1	-13	26.3	68.8
NC_003080|NP_203144.1	NC_020238|YP_007419316.1	1	-13	28.7	71.8
NC_003080|NP_203144.1	NC_002570|NP_244540.1	1	-13	30.5	86.8
NC_003080|NP_203144.1	NC_000913|NP_414608.1	1	-13	29	85.3
NC_003080|NP_203144.1	NC_002570|NP_242006.1	1	-13	27.2	71.1
NC_003080|NP_203144.1	NC_002570|NP_244597.1	1	-13	27.6	72.8
NC_003080|NP_203144.1	NC_002570|NP_244161.1	2	-13	29.3	83.2
NC_003080|NP_203144.1	NC_009901|YP_001503958.1	2	-13	27.2	70.4
NC_003080|NP_203144.1	NC_020238|YP_007422109.1	2	-13	25.9	73.1
NC_003080|NP_203144.1	NC_022132|YP_008472967.1	2	-13	28.7	65.8
NC_003080|NP_203144.1	NC_017248|YP_005604665.1	2	-13	27.9	87.1
NC_003080|NP_203144.1	NC_002570|NP_243988.1	2	-13	27.7	96.5
NC_003080|NP_203144.1	NC_009901|YP_001501695.1	3	-13	29	86.8
NC_003080|NP_203144.1	NC_000913|NP_418511.1	3	-13	27.5	74.4
NC_003080|NP_203144.1	NC_020238|YP_007423673.1	3	-13	26.2	78.6
NC_003080|NP_203144.1	NC_000913|NP_416001.1	3	-13	26.5	71.4
NC_003080|NP_203144.1	NC_016147|YP_004930964.1	3	-13	28.7	69.8
NC_003080|NP_203144.1	NC_002570|NP_244372.1	3	-13	27.1	97.4
NC_003080|NP_203144.1	NC_000916|NP_276057.1	4	-13	24.7	64.1
NC_003080|NP_203144.1	NC_000913|NP_415635.4	4	-13	30.2	78.1
NC_003080|NP_203144.1	NC_020238|YP_007420129.1	5	-13	27.4	72.1
NC_003080|NP_203144.1	NC_017248|YP_005603551.1	5	-13	26.4	78.8
NC_003080|NP_203144.1	NC_016147|YP_004931616.1	6	-13	30.1	83.3
NC_003080|NP_203144.1	NC_020238|YP_007419248.1	7	-13	27	72
NC_003080|NP_203144.1	NC_000913|NP_417911.4	7	-13	27.8	94.5
NC_003080|NP_203144.1	NC_009901|YP_001501520.1	8	-13	28.2	83
NC_003080|NP_203144.1	NC_020238|YP_007419271.1	8	-13	26.3	72.8
NC_003080|NP_203144.1	NC_002570|NP_241031.1	1	-12	28	77
NC_003080|NP_203144.1	NC_021033|YP_007821993.1	1	-12	28.6	77.4
NC_003080|NP_203144.1	NC_016147|YP_004930297.1	1	-12	25.1	72.9
NC_003080|NP_203144.1	NC_002570|NP_240894.1	1	-12	26	95.3
NC_003080|NP_203144.1	NC_020238|YP_007423937.1	1	-12	25.5	85.9
NC_003080|NP_203144.1	NC_002570|NP_244158.1	2	-12	25.9	78.5
NC_003080|NP_203144.1	NC_000913|NP_417662.1	2	-12	29	85.5
NC_003080|NP_203144.1	NC_021033|YP_007821518.1	2	-12	28.3	91.1
NC_003080|NP_203144.1	NC_000916|NP_275748.1	2	-12	28.3	80
NC_003080|NP_203144.1	NC_009901|YP_001500374.1	2	-12	28.4	93
NC_003080|NP_203144.1	NC_002570|NP_242031.1	2	-12	27.3	63.2
NC_003080|NP_203144.1	NC_017248|YP_005604488.1	2	-12	31	67.1
NC_003080|NP_203144.1	NC_009901|YP_001503183.1	2	-12	29.1	78.4
NC_003080|NP_203144.1	NC_020238|YP_007419347.1	2	-12	27.5	63.1
NC_003080|NP_203144.1	NC_020238|YP_007424238.1	2	-12	26.6	79.3
NC_003080|NP_203144.1	NC_000916|NP_276150.1	2	-12	27	73.8
NC_003080|NP_203144.1	NC_000913|NP_415385.1	2	-12	23.5	88
NC_003080|NP_203144.1	NC_022132|YP_008473447.1	3	-12	25	84.1
NC_003080|NP_203144.1	NC_016147|YP_004929081.1	3	-12	27.6	85.4
NC_003080|NP_203144.1	NC_022132|YP_008473820.1	3	-12	26.6	88.8
NC_003080|NP_203144.1	NC_000913|NP_418205.1	3	-12	24	74.8
NC_003080|NP_203144.1	NC_002570|NP_244507.1	3	-12	26.4	72.8
NC_003080|NP_203144.1	NC_002570|NP_244308.1	4	-12	27.3	73.8
NC_003080|NP_203144.1	NC_020238|YP_007419960.1	4	-12	25.9	84.7
NC_003080|NP_203144.1	NC_017248|YP_005604328.1	4	-12	31.2	70.8
NC_003080|NP_203144.1	NC_020238|YP_007424153.1	4	-12	26.3	81
NC_003080|NP_203144.1	NC_022132|YP_008473176.1	4	-12	28.2	93.3
NC_003080|NP_203144.1	NC_016147|YP_004930540.1	5	-12	27.8	70.5
NC_003080|NP_203144.1	NC_000913|NP_416413.1	5	-12	26.9	70.8
NC_003080|NP_203144.1	NC_017248|YP_005603496.1	7	-12	26.5	65.4
NC_003080|NP_203144.1	NC_016147|YP_004929013.1	7	-12	25.5	73.4
NC_003080|NP_203144.1	NC_006512|YP_155495.1	8	-12	26.8	89.9
NC_003080|NP_203144.1	NC_020238|YP_007423066.1	8	-12	24.2	73.8
NC_003080|NP_203144.1	NC_000913|NP_415400.1	8	-12	26.2	64.1
NC_003080|NP_203144.1	NC_016147|YP_004931655.1	9	-12	23	92.9
NC_003080|NP_203144.1	NC_020238|YP_007424548.1	1	-11	27	81.6
NC_003080|NP_203144.1	NC_022132|YP_008474112.1	1	-11	27.3	86.6
NC_003080|NP_203144.1	NC_020238|YP_007422295.1	1	-11	25	85.4
NC_003080|NP_203144.1	NC_000913|NP_415350.2	1	-11	30.3	68.1
NC_003080|NP_203144.1	NC_020238|YP_007419795.1	2	-11	23.2	85
NC_003080|NP_203144.1	NC_000913|NP_416705.2	2	-11	29.6	84.1
NC_003080|NP_203144.1	NC_009901|YP_001502530.1	2	-11	29.2	85.1
NC_003080|NP_203144.1	NC_020238|YP_007422376.1	2	-11	27.1	88.4
NC_003080|NP_203144.1	NC_020238|YP_007420087.1	3	-11	23.5	72.1
NC_003080|NP_203144.1	NC_002570|NP_244512.1	3	-11	25.9	72.8
NC_003080|NP_203144.1	NC_021033|YP_007821867.1	3	-11	23.4	82.4
NC_003080|NP_203144.1	NC_009901|YP_001502626.1	4	-11	29.3	71.1
NC_003080|NP_203144.1	NC_016147|YP_004931462.1	4	-11	28.2	71.1
NC_003080|NP_203144.1	NC_002570|NP_244469.1	4	-11	28	89.7
NC_003080|NP_203144.1	NC_020238|YP_007424247.1	4	-11	23.8	80.8
NC_003080|NP_203144.1	NC_002570|NP_243514.1	5	-11	24.7	96.1
NC_003080|NP_203144.1	NC_006512|YP_156645.1	5	-11	27.5	72.3
NC_003080|NP_203144.1	NC_022132|YP_008473983.1	5	-11	26.7	69.4
NC_003080|NP_203144.1	NC_017248|YP_005604706.1	5	-11	25.1	96.1
NC_003080|NP_203144.1	NC_020238|YP_007424758.1	5	-11	27.5	79.6
NC_003080|NP_203144.1	NC_020238|YP_007419247.1	6	-11	31.1	73.6
NC_003080|NP_203144.1	NC_009901|YP_001503457.1	6	-11	29.3	79.6
NC_003080|NP_203144.1	NC_002570|NP_241216.1	6	-11	28.7	72.8
NC_003080|NP_203144.1	NC_021033|YP_007821704.1	7	-11	26.7	87.4
NC_003080|NP_203144.1	NC_006512|YP_156487.1	9	-11	24.9	81.3
NC_003080|NP_203144.1	NC_000913|NP_415469.1	1	-10	26.4	64.8
NC_003080|NP_203144.1	NC_002570|NP_241139.1	1	-10	25.1	78.7
NC_003080|NP_203144.1	NC_009901|YP_001500588.1	1	-10	27.1	70.4
NC_003080|NP_203144.1	NC_017248|YP_005604516.1	1	-10	27.5	86.7
NC_003080|NP_203144.1	NC_020238|YP_007424789.1	1	-10	24.1	64.8
NC_003080|NP_203144.1	NC_022132|YP_008473289.1	1	-10	25.6	85.7
NC_003080|NP_203144.1	NC_009901|YP_001501406.1	1	-10	29.5	69.7
NC_003080|NP_203144.1	NC_017248|YP_005602814.1	2	-10	26.5	69.1
NC_003080|NP_203144.1	NC_017248|YP_005603027.1	2	-10	26.2	71.1
NC_003080|NP_203144.1	NC_002570|NP_242024.1	2	-10	24.7	70.8
NC_003080|NP_203144.1	NC_000916|NP_276841.1	2	-10	23.1	90.1
NC_003080|NP_203144.1	NC_009901|YP_001503932.1	2	-10	28.7	64.5
NC_003080|NP_203144.1	NC_021033|YP_007822031.1	2	-10	29.6	79.3
NC_003080|NP_203144.1	NC_009901|YP_001504076.1	3	-10	24.9	90.4
NC_003080|NP_203144.1	NC_002570|NP_244762.1	3	-10	23.9	85.7
NC_003080|NP_203144.1	NC_006512|YP_155673.1	3	-10	29.7	76.1
NC_003080|NP_203144.1	NC_000913|NP_414693.1	3	-10	28.5	80.8
NC_003080|NP_203144.1	NC_016147|YP_004929211.1	3	-10	30.4	83.1
NC_003080|NP_203144.1	NC_016147|YP_004929653.1	4	-10	30.1	70.1
NC_003080|NP_203144.1	NC_009901|YP_001500118.1	4	-10	27.9	65.4
NC_003080|NP_203144.1	NC_020238|YP_007419982.1	4	-10	28.1	90.3
NC_003080|NP_203144.1	NC_000916|NP_276806.1	5	-10	29.6	66.1
NC_003080|NP_203144.1	NC_000913|NP_417042.1	5	-10	25.5	79.7
NC_003080|NP_203144.1	NC_020238|YP_007421512.1	6	-10	36.1	27.6
NC_003080|NP_203144.1	NC_016147|YP_004929180.1	6	-10	27.1	66.1
NC_003080|NP_203144.1	NC_000913|NP_415341.1	6	-10	27.7	61.8
NC_003080|NP_203144.1	NC_009901|YP_001503213.1	7	-10	27.4	84
NC_003080|NP_203144.1	NC_000913|NP_415120.1	7	-10	25.4	77.1
NC_003080|NP_203144.1	NC_016147|YP_004931463.1	7	-10	25.2	90.3
NC_003080|NP_203144.1	NC_002570|NP_243201.1	8	-10	26.3	73.8
NC_003080|NP_203144.1	NC_009901|YP_001502143.1	8	-10	25.9	59.5
NC_003080|NP_203144.1	NC_002570|NP_241030.1	8	-10	28.8	72.7
NC_003080|NP_203144.1	NC_017248|YP_005604329.1	8	-10	23.6	84.4
NC_003080|NP_203144.1	NC_002570|NP_241335.1	1	-09	25	86.6
NC_003080|NP_203144.1	NC_002570|NP_241947.1	1	-09	26.5	76.6
NC_003080|NP_203144.1	NC_020238|YP_007422171.1	1	-09	27	68.3
NC_003080|NP_203144.1	NC_020238|YP_007422501.1	1	-09	22.5	78.1
NC_003080|NP_203144.1	NC_002570|NP_241114.1	1	-09	26	77.5
NC_003080|NP_203144.1	NC_002570|NP_244513.1	2	-09	26.6	68.8
NC_003080|NP_203144.1	NC_016147|YP_004930600.1	2	-09	27.5	87
NC_003080|NP_203144.1	NC_020238|YP_007421755.1	2	-09	27.4	67.4
NC_003080|NP_203144.1	NC_002570|NP_241147.1	3	-09	29.1	91.5
NC_003080|NP_203144.1	NC_021033|YP_007821011.1	3	-09	27.8	94.6
NC_003080|NP_203144.1	NC_020238|YP_007419815.1	3	-09	28.6	90.5
NC_003080|NP_203144.1	NC_002570|NP_241619.1	3	-09	25.4	71.2
NC_003080|NP_203144.1	NC_002570|NP_242023.1	3	-09	24.7	68.1
NC_003080|NP_203144.1	NC_021033|YP_007821788.1	4	-09	25.2	62.5
NC_003080|NP_203144.1	NC_022132|YP_008474146.1	4	-09	28.6	81.4
NC_003080|NP_203144.1	NC_021033|YP_007822027.1	5	-09	27.6	94.3
NC_003080|NP_203144.1	NC_016147|YP_004931654.1	6	-09	26.9	88.5
NC_003080|NP_203144.1	NC_020238|YP_007420130.1	6	-09	25.2	84.1
NC_003080|NP_203144.1	NC_002570|NP_241416.1	7	-09	28.1	69.4
NC_003080|NP_203144.1	NC_009901|YP_001501628.1	8	-09	27.6	67.1
NC_003080|NP_203144.1	NC_009901|YP_001501805.1	9	-09	33.7	32.6
NC_003080|NP_203144.1	NC_002570|NP_241436.1	9	-09	25.3	82.6
NC_003080|NP_203144.1	NC_022132|YP_008473769.1	1	-08	26.4	93.9
NC_003080|NP_203144.1	NC_017248|YP_005603622.1	1	-08	25.7	88.5
NC_003080|NP_203144.1	NC_002570|NP_243565.1	1	-08	25.3	71.7
NC_003080|NP_203144.1	NC_000913|NP_416270.1	1	-08	29.1	69.1
